"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"150","ASV_213",-0.0465868007861592,-0.0659715579535597,0.0229490859328638,"ASV_213","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"151","ASV_214",-0.0264294796073231,0.00817152898377014,-0.0177389824807924,"ASV_214","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"152","ASV_215",-0.0193585222921244,-0.0389461974479386,0.00465475036553771,"ASV_215","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"153","ASV_217",-0.0169794830749974,-0.0282636308944233,0.00361783563013622,"ASV_217","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"154","ASV_218",-0.00163725222216513,0.0154001673779092,0.0430737166937319,"ASV_218","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"155","ASV_219",0.00629098550233823,-0.0222745847741856,0.0351722383628536,"ASV_219","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","unassigned"
"156","ASV_221",-0.000506505952699187,0.00730136170769542,0.000653338947634204,"ASV_221","Eukaryota","unknown","Polycystinea","Nassellaria","Plagiacanthidae","Lithomelissa","Lithomelissa setosa"
"157","ASV_222",-0.0184060727604776,-0.0569626794875358,0.00728402115164514,"ASV_222","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","unassigned","unassigned"
"158","ASV_224",-0.000313005869557936,-0.00151426456616918,0.00684724839374202,"ASV_224","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Scrippsiella","unassigned"
"159","ASV_225",-0.0664708618364566,0.00548341468920047,-0.050413124226451,"ASV_225","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"160","ASV_226",0.00952226767434711,0.00857828725341324,0.0059536867918414,"ASV_226","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","unknown","Oithonidae sp. DZMB624"
"161","ASV_230",0.0162986787086474,0.00573848885902206,0.0142436138338878,"ASV_230","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Proboscia","s_"
"162","ASV_232",-0.0712476113282446,-0.0217550804894039,-0.0497210113170091,"ASV_232","Eukaryota","unknown","Cryptophyceae","unassigned","unassigned","unassigned","unassigned"
"163","ASV_233",-0.0140273996625091,-0.00591652616459623,0.0314062998200863,"ASV_233","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"164","ASV_234",-0.00505556296950448,0.00189684602497168,0.00507393034377708,"ASV_234","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"165","ASV_235",-0.0454421874176439,0.0835356387636506,-0.0237171058604717,"ASV_235","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"166","ASV_237",-0.0440919201639603,-0.0495380937639246,-0.00991222505897959,"ASV_237","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"167","ASV_239",0.0098047583687104,0.0245733284079781,0.01782838261648,"ASV_239","Eukaryota","unknown","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","unassigned"
"168","ASV_240",-0.0422211380145785,-0.00600748358242391,-0.0397994395216472,"ASV_240","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","Cryothecomonas sp. APCC MC5-1Cryo"
"169","ASV_241",7.09355208179301e-05,-3.05831498334964e-05,8.1602866226e-05,"ASV_241","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros cinctus"
"170","ASV_243",0.00340365535757888,-0.0032161899719338,0.0165996793040359,"ASV_243","Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"171","ASV_244",-0.00438529208999219,-0.0078838446518112,0.0211914583056635,"ASV_244","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros didymus"
"172","ASV_245",-0.066515862577315,-0.0438557712414668,-0.0216001275083178,"ASV_245","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"173","ASV_246",-0.0380293356173485,-0.00106470599360838,-0.0325404016083105,"ASV_246","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"174","ASV_251",0.000108979383677911,-0.00839030852662365,-0.00105402294859071,"ASV_251","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros tenuissimus"
"175","ASV_253",-0.0309702556211973,-0.0347221427121181,-0.0211461303079293,"ASV_253","Eukaryota","Ciliophora","Spirotrichea","unassigned","unassigned","unassigned","unassigned"
"176","ASV_254",-0.109613346688838,-0.0333606434550072,-0.0378075892550797,"ASV_254","Eukaryota","unknown","Cryptophyceae","unassigned","unassigned","unassigned","unassigned"
"177","ASV_255",0.0135421627355061,-0.0176948222153363,0.0184666913077768,"ASV_255","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","Fragilariopsis doliolus"
"178","ASV_260",-0.00413246885166066,-0.00368281171469968,0.0154720166807973,"ASV_260","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Cyclotella","unassigned"
"179","ASV_261",0.0105738057006453,0.0317587722545218,0.0194520420616508,"ASV_261","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"180","ASV_262",-0.00125665400379058,-0.00832913648873139,0.0507867552664865,"ASV_262","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"181","ASV_263",-0.00949815434477366,0.00712584420020827,0.008100014178389,"ASV_263","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira concaviuscula"
"182","ASV_264",-0.0157695319093234,0.0262204007530218,-0.0161603597162538,"ASV_264","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"183","ASV_265",-0.00694123297267157,0.00917506934035386,-0.00497659738570322,"ASV_265","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"184","ASV_266",0.0221351242266656,-0.0209400361829794,0.0248978556832008,"ASV_266","Eukaryota","Bacillariophyta","Mediophyceae","Hemiaulales","Hemiaulaceae","Eucampia","unassigned"
"185","ASV_268",-0.042664686145433,-0.0339009209492118,-0.0368419748956834,"ASV_268","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium caudispina"
"186","ASV_270",0.0177718091711066,-0.0166813599873481,0.0192817909859568,"ASV_270","Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Ditylum","Ditylum brightwellii"
"187","ASV_271",-0.0218104540510651,-0.0630351353228208,-0.000644855086977226,"ASV_271","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"188","ASV_272",-0.0573648716843304,0.0168576801313457,-0.0452135267543442,"ASV_272","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"189","ASV_273",-0.0100944359042132,0.00443160859716177,-0.00533996742578883,"ASV_273","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium leonis"
"190","ASV_274",0.0027210553479976,-0.00919324156901064,0.00747482496713773,"ASV_274","Eukaryota","Ciliophora","unassigned","unassigned","unassigned","unassigned","unassigned"
"191","ASV_275",-0.00808802285382891,0.00776446433495406,-0.00437549110034513,"ASV_275","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","unassigned","unassigned","unassigned"
"192","ASV_276",-0.0233935140571168,0.0348891413739062,-0.0205874887819815,"ASV_276","Eukaryota","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","Calliacantha","Calliacantha natans"
"193","ASV_278",0.00825479105065819,-0.000716126914927685,0.0292221422109917,"ASV_278","Eukaryota","Arthropoda","Hexanauplia","Calanoida","unassigned","unassigned","unassigned"
"194","ASV_280",0.0176505594211279,0.0242643556019189,0.0115106199348957,"ASV_280","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"195","ASV_282",0.0156971549541527,-0.00360146538530153,0.0115935110856977,"ASV_282","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"196","ASV_284",0.0022309323141036,0.0059213358590877,0.0117801501354534,"ASV_284","Eukaryota","unknown","Bigyra","Nanomonadea","unknown","Solenicola","s_"
"197","ASV_292",0.00116734525696118,-0.00238473631259821,0.0442673184472602,"ASV_292","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"198","ASV_293",-0.0235798535661954,0.0514000197803048,0.00624775343607794,"ASV_293","Eukaryota","unknown","Cryptophyceae","unassigned","unassigned","unassigned","s_"
"199","ASV_294",0.0171491002409662,0.018188469290444,0.0101904088961758,"ASV_294","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"200","ASV_295",-0.0252850558243535,0.027496606946499,0.0172319739614203,"ASV_295","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","unassigned","unassigned"
"201","ASV_296",-0.0262706437444422,0.0716034474882029,-0.0374679926529686,"ASV_296","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"202","ASV_299",-0.0318220189057601,0.0334660077271584,-0.030394064447218,"ASV_299","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"203","ASV_300",0.148751109945915,-0.0263572991923522,-0.171102594336489,"ASV_300","Eukaryota","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pyramimonas","Pyramimonas parkeae"
"204","ASV_306",0.000391479000786119,-4.21734904030368e-05,5.97288821757941e-05,"ASV_306","Eukaryota","Bacillariophyta","Mediophyceae","Hemiaulales","Hemiaulaceae","Eucampia","unassigned"
"205","ASV_310",-0.00442424533617723,-0.0379307560598125,0.0044704720081434,"ASV_310","Eukaryota","Basidiomycota","unassigned","unassigned","unassigned","unassigned","unassigned"
"206","ASV_315",0.0187834053160574,-0.018676122175834,0.0207581445519521,"ASV_315","Eukaryota","unknown","Pelagophyceae","unassigned","unassigned","unassigned","unassigned"
"207","ASV_316",-0.0734247377614164,-0.0157181252391212,-0.0333567761951387,"ASV_316","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"208","ASV_318",0.00501449550158929,-0.00877160485441535,0.0234826914336585,"ASV_318","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"209","ASV_319",-0.0732497077663614,0.00380681659685291,-0.0503079710327436,"ASV_319","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Teleaulax","Teleaulax amphioxeia"
"210","ASV_320",0.0137343642717664,-0.00617508117103914,0.0140094876400157,"ASV_320","Eukaryota","unknown","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Scrippsiella","unassigned"
"211","ASV_321",-0.00053557607870442,6.56226181249315e-05,-0.000789811144670217,"ASV_321","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","s_"
"212","ASV_322",-0.00438719143497267,0.0092993193464605,0.00569597765453972,"ASV_322","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","unassigned"
"213","ASV_323",-0.0135384169245864,-0.00220071235317193,0.0261863648785259,"ASV_323","Eukaryota","unknown","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Alexandrium","unassigned"
"214","ASV_324",0.0136706545307411,0.0140130725120944,0.00701193146953664,"ASV_324","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","Duboscquella","unassigned"
"215","ASV_325",0.00189888264193048,-0.0024502512997854,0.000609556909618809,"ASV_325","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"216","ASV_329",-0.00493859752620075,0.00502976640305935,-0.0036461578771,"ASV_329","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"217","ASV_331",0.00331797418395613,0.00195537716599447,0.0161845769596678,"ASV_331","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros brevis"
"218","ASV_333",-0.0464282773486491,-0.0635879936783292,0.00781257742339458,"ASV_333","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia","unassigned"
"219","ASV_337",-0.00216416821148502,0.000388349997471575,-0.00082585162187508,"ASV_337","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","unassigned","s_"
"220","ASV_340",0.00480646813644715,-0.00355156675448507,0.00172780055802476,"ASV_340","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"221","ASV_341",0.0138250087243515,-0.00681568081135438,0.0139949761447133,"ASV_341","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"222","ASV_342",-0.00403202117676677,0.019600635399839,0.000152516325023712,"ASV_342","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"223","ASV_345",-0.00848804490658246,0.00619129691445244,-0.00699057798281357,"ASV_345","Eukaryota","unknown","Choanoflagellata","Craspedida","Salpingoecidae","Bicosta","Bicosta minor"
"224","ASV_346",-0.0182634951444788,-0.0279367321115346,-0.0120199630339908,"ASV_346","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","g_","s_"
"225","ASV_348",-0.00739376861264306,-0.0304111826389273,0.0163722206563446,"ASV_348","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"226","ASV_352",-0.0362408980176234,0.0150892689189708,-0.0339788771856339,"ASV_352","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"227","ASV_353",0.00498765146324915,-0.00281064980641228,0.00136256311685845,"ASV_353","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"228","ASV_359",-0.0299570317339504,-0.0144347776279342,-0.0150064963073664,"ASV_359","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","unassigned"
"229","ASV_360",-0.00334215639001953,0.00306871225753873,-0.00256191252649217,"ASV_360","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia","Warnowia sp. BSL-2009a"
"230","ASV_362",0.000805783167908754,-0.00709040511502635,0.0052674195536669,"ASV_362","Eukaryota","unknown","unknown","unknown","unknown","unknown","Uncultured marine alveolate Group II DH145-EKD20"
"231","ASV_363",0.0189623700610803,-0.038472625148435,0.024182786924735,"ASV_363","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","unassigned"
"232","ASV_369",0.0137711285644956,-0.00967115428127311,0.0156477141818031,"ASV_369","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"233","ASV_370",-0.00162084298903408,0.00521819271446445,-0.00463123003463732,"ASV_370","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Laboea","s_"
"234","ASV_372",0.0212346685311994,-0.0124273510291946,0.0249359623085464,"ASV_372","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"235","ASV_373",-0.00734819787216837,0.00777810315139027,-0.00510751510362041,"ASV_373","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"236","ASV_374",-0.0156548031633383,-0.0280944236910832,0.0043169906652225,"ASV_374","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Salpingella","unassigned"
"237","ASV_375",0.153312190745327,-0.0326747059227156,-0.167198021985579,"ASV_375","Eukaryota","Bacillariophyta","Mediophyceae","unassigned","unassigned","unassigned","unassigned"
"238","ASV_378",0.00861803405828275,-0.0128091247313989,0.0240520318844135,"ASV_378","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"239","ASV_381",-0.0310228961402755,0.0514930866338258,-0.00965471293686276,"ASV_381","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"240","ASV_383",-0.00605142496964076,0.0136788872821884,-0.00915000993956037,"ASV_383","Eukaryota","Chlorophyta","unassigned","unassigned","unassigned","unassigned","unassigned"
"241","ASV_385",-0.0342568947885162,-0.00818357745538311,-0.0248840549762136,"ASV_385","Eukaryota","unknown","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"242","ASV_386",8.03343884614115e-05,-0.0115857765068157,0.0148370263478896,"ASV_386","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"243","ASV_388",0.00565121195181631,0.0315951506984505,-0.00197531198148252,"ASV_388","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"244","ASV_389",0.0108547149310073,0.0108379518768026,0.00689706646354048,"ASV_389","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","unassigned","unassigned","unassigned"
"245","ASV_390",-0.0258899820959997,-0.0494122497875531,-0.0172160022855508,"ASV_390","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"246","ASV_391",-0.00420776192814878,0.00105084277234385,-0.00305483801279049,"ASV_391","Eukaryota","Ciliophora","Spirotrichea","unknown","Strombidiidae","Spirostrombidium","s_"
"247","ASV_392",-0.02255147410371,0.0104790693125954,-0.0266029925241011,"ASV_392","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira oceanica"
"248","ASV_394",0.00187845328840911,-0.000734061586919461,0.000444543146244907,"ASV_394","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","s_"
"249","ASV_396",0.0293063203086229,0.0317314016498266,0.0324310711445383,"ASV_396","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"250","ASV_399",-0.00543119987430345,0.00259954969353985,-0.00202117274066557,"ASV_399","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
