ASV,domain,supergroup,division,subdivision,class,order,family,genus,species
ASV_229,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ASV_230,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae_Clade_D,Prymnesiophyceae_Clade_D_X,Prymnesiophyceae_Clade_D_XX,Prymnesiophyceae_Clade_D_XX_sp.
ASV_231,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_amphioxeia
ASV_232,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_rubrum
ASV_233,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,
ASV_234,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,
ASV_235,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_acuta
ASV_238,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
ASV_240,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.
ASV_241,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Mesodinium,
ASV_242,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis_galbana
ASV_243,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus_prasinos
ASV_244,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,,,,
ASV_245,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,,
ASV_246,Eukaryota,Obazoa,Opisthokonta,Ichthyosporea,Ichthyophonida,Pseudoperkinsidae,Pseudoperkinsidae_X,,
ASV_247,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,,,,
ASV_248,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas_gelidicola
ASV_249,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonadales_XX_sp.
ASV_250,Eukaryota,,,,,,,,
ASV_252,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_gracilis
ASV_253,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,,,
ASV_254,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Oithona,Oithona_sp.
ASV_255,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_257,Eukaryota,Obazoa,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,Pleurobrachia,Pleurobrachia_pileus
ASV_258,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,
ASV_259,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.
ASV_260,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-7,,
ASV_261,Eukaryota,TSAR,Telonemia,Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
ASV_262,Eukaryota,TSAR,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp.
ASV_263,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Bivalvia,Pectinoida,Placuna,Placuna_placenta
ASV_264,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_nei/rotundata
ASV_266,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.
ASV_267,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella_rostrata
ASV_268,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidium,
ASV_269,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,,,
ASV_271,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-2,MAST-2C,MAST-2C_sp.
ASV_272,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_273,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_274,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
ASV_276,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_pygmaea
ASV_277,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex
ASV_278,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex
ASV_279,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,,,
ASV_281,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-7,,
ASV_282,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus_spinulatus
ASV_284,Eukaryota:nucl,Cryptista:nucl,Cryptophyta:nucl,Cryptophyta_X:nucl,Cryptophyceae:nucl,Cryptomonadales:nucl,Cryptomonadales_X:nucl,,
ASV_285,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,Acanthoecidae_Group_G,Calliacantha,Calliacantha_natans
ASV_286,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex
ASV_287,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_288,Eukaryota,TSAR,,,,,,,
ASV_289,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,
ASV_290,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Acartia,Acartia_hudsonica
ASV_291,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_292,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Hiatella,Hiatella_arctica
ASV_293,Eukaryota,Obazoa,Opisthokonta,Ichthyosporea,Ichthyophonida,Ichthyophonida_X,Ichthyophonida_XX,Ichthyophonida_XXX,Ichthyophonida_XXX_sp.
ASV_294,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,
ASV_295,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4A,MAST-4A_sp.
ASV_296,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_297,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_298,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,Margalefidinium_fulvescens
ASV_299,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium_viride
ASV_300,Eukaryota,,,,,,,,
ASV_301,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Sulculeolaria,Sulculeolaria_quadrivalvis
ASV_302,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Cymatosirales,Cymatosiraceae,Brockmanniella,Brockmanniella_brockmannii
ASV_305,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Fragilariales,,,
ASV_306,Eukaryota,,,,,,,,
ASV_307,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-2,MAST-2C,MAST-2C_sp.
ASV_308,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium_veneficum
ASV_310,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Lanice,Lanice_conchilega
ASV_311,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_globosa
ASV_312,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
ASV_318,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_320,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,
ASV_321,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_socialis
ASV_322,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme
ASV_323,Eukaryota,Obazoa,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Sulculeolaria,Sulculeolaria_quadrivalvis
ASV_325,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Bivalvia,Mytiloida,Mytilus,Mytilus_edulis
ASV_326,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,Dinophysis_caudata
ASV_327,Eukaryota,TSAR,,,,,,,
ASV_328,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,,,,
ASV_329,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,,
ASV_331,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ASV_332,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-10,MAST-10_X,MAST-10_X_sp.
ASV_333,Eukaryota,Obazoa,Opisthokonta,Metazoa,Bryozoa,Bryozoa_X,Bryozoa_XX,,
ASV_334,Eukaryota,Obazoa,Opisthokonta,Metazoa,Echinodermata,Echinodermata_X,Echinodermata_XX,Leptosynapta,
ASV_336,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Calocalanus,Calocalanus_sp.
ASV_337,Eukaryota,Obazoa,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Oikopleura,Oikopleura_dioica
ASV_338,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostrea,Ostrea_edulis
ASV_339,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Leucocryptos,Leucocryptos_marina
ASV_341,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_342,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Dioithona,Dioithona_oculata
ASV_343,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Pelagostrobilidium,Pelagostrobilidium_neptuni
ASV_344,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_concaviuscula
ASV_345,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus
ASV_346,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_347,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Geminigera,Geminigera_cryophila
ASV_348,Eukaryota,Obazoa,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Appendicularia,Oikopleura,Oikopleura_dioica
ASV_349,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_350,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_351,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_352,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_cymbium
ASV_353,Eukaryota,Archaeplastida,Prasinodermophyta,Prasinodermophyta_X,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinococcus,Prasinococcus_capsulatus
ASV_354,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,Ceratium_sp.
ASV_355,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,,
ASV_356,Eukaryota,,,,,,,,
ASV_357,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,
ASV_358,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
ASV_360,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_hispida
ASV_361,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia_delicatula
ASV_362,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema_dohrnii
ASV_363,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Meganyctiphanes,Meganyctiphanes_norvegica
ASV_364,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,
ASV_365,Eukaryota,TSAR,Stramenopiles,Bigyra,,,,,
ASV_366,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4E,MAST-4E_sp.
ASV_367,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Semibalanus,Semibalanus_balanoides
ASV_368,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,
ASV_370,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas_gelidicola
ASV_371,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulaceae,Aplanochytrium,Aplanochytrium_sp.
ASV_372,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,,
ASV_374,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_bravo_B2
ASV_375,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium_sp.
ASV_376,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_guttula
ASV_377,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,,
ASV_379,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,Minidiscus_trioculatus
ASV_380,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia_seriata
ASV_381,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,
ASV_383,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_384,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Pseudocalanus,Pseudocalanus_elongatus
ASV_385,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_386,Eukaryota,TSAR,,,,,,,
ASV_387,Eukaryota,TSAR,Stramenopiles,Gyrista,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Costaria,Costaria_costata
ASV_389,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,,,,
ASV_390,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita
ASV_391,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Bivalvia,Mytiloida,Musculista,Musculista_senhousia
ASV_392,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_socialis-debilis
ASV_393,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_sp.
ASV_394,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_dubia
ASV_395,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,,
ASV_396,Eukaryota,TSAR,Alveolata,,,,,,
ASV_397,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Pseudochattonella,Pseudochattonella_verruculosa
ASV_398,Eukaryota,TSAR,Alveolata,Ciliophora,,,,,
ASV_399,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,
ASV_400,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
ASV_401,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Coccolithales,Chrysotilaceae,,
ASV_402,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,,,,
ASV_403,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_depressum
ASV_404,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax_membranaceae
ASV_405,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella_striata
ASV_407,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_hispida
ASV_409,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,,,
ASV_410,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
ASV_411,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_412,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,Ceratium_sp.
ASV_413,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
ASV_414,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.
ASV_415,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus
ASV_416,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae_Clade_D,Prymnesiophyceae_Clade_D_X,Prymnesiophyceae_Clade_D_XX,Prymnesiophyceae_Clade_D_XX_sp.
ASV_418,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis
ASV_421,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis
ASV_422,Eukaryota,Obazoa,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,,
ASV_423,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_425,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_426,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_427,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
ASV_429,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4D,MAST-4D_sp.
ASV_430,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
ASV_432,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema_pseudocostatum
ASV_433,Eukaryota,Archaeplastida,Picozoa,Picozoa_subdivision_1,Picomonadea,Picomonadida,Picomonadidae,Picomonas,Picomonas_sp.
ASV_434,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,,,
ASV_435,Eukaryota,TSAR,Stramenopiles,,,,,,
ASV_436,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,,,,
ASV_437,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,,,
ASV_438,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex
ASV_440,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,,,,
ASV_442,Eukaryota,Obazoa,Opisthokonta,Metazoa,Mollusca,Gastropoda,Dendronotoidea-Arminoidea-Aeolidoidea,Tergipes,Tergipes_tergipes
ASV_443,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,,,
ASV_445,Eukaryota,,,,,,,,
ASV_446,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,
ASV_449,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,
ASV_451,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira_curviseriata
ASV_452,Eukaryota,Obazoa,Opisthokonta,Metazoa,,,,,
ASV_453,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Oligotrichida_X,Oligotrichida_XX,Oligotrichida_XX_sp.
ASV_456,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,
ASV_457,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,,,,
ASV_458,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,Margalefidinium_fulvescens
ASV_459,Eukaryota,,,,,,,,
ASV_460,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,
ASV_462,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_acuta
ASV_463,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,,
ASV_464,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,
ASV_465,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex
ASV_466,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
ASV_467,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB7,Labyrinthulomycetes_LAB7_X,Labyrinthulomycetes_LAB7_X_sp.
ASV_468,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,
ASV_471,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Falcomonas,Falcomonas_daucoides
ASV_474,Eukaryota,,,,,,,,
ASV_475,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,Skeletonema_menzelii
ASV_476,Eukaryota,Obazoa,Opisthokonta,Metazoa,Bryozoa,Bryozoa_X,Bryozoa_XX,Membranipora,Membranipora_membranacea
ASV_477,Eukaryota,Cryptista,Kathablepharidacea,Kathablepharida,Kathablepharidea,Kathablepharidida,Kathablepharidida_X,Kathablepharis,Kathablepharis_japonica
ASV_478,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,Porosporidae_X_sp.
